"Vehicle ID","Chassis Number","T-Box ID","Battery Type","Derived Status","Customer ID","Dealer ID","Model","Region"
"5c716e89-e04f-4620-b1a3-0769c2727f26","KALE22A26PR800055","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","1ef8cd5d-bcf0-430e-be2d-23d8cec58755","01e69e5d-99c3-42f8-b5e0-065ec6fc8333","rc189",""
"5c716e89-e04f-4620-b1a3-0769c2727f26","KALE22A26PR800055","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","1ef8cd5d-bcf0-430e-be2d-23d8cec58755","01e69e5d-99c3-42f8-b5e0-065ec6fc8333","rc189",""
"5ca91228-f89c-43a7-be99-e50af97e5dee","KALE22A26PR800015","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","f3a4e04d-4152-464a-8ca1-96441370dd92","5ef4d24a-d941-4f30-9328-651187d52da3","rc189",""
"5d852f80-03e1-4ef7-a0e0-80ec4964c88b","KALE22A26PR800068","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","90c8532a-8ec5-4774-9b11-24ba46d6a283","5ef4d24a-d941-4f30-9328-651187d52da3","rc189",""
"5e501e65-1ca1-4c70-a0be-a86d2ca0545d","LL22AH7SWE0800183","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","758335cc-d8cb-4098-a062-6f4179fb8be8","e3e4f0af-4e77-48c7-bee4-03012e02869a","rc189",""
"5e54ab5c-a021-4c08-971a-96116c0074f2","LL22AH7SWE0800240","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","092c9c5d-e4f7-4fa7-99e3-0e7352435c3b","e3e4f0af-4e77-48c7-bee4-03012e02869a","rc189",""
"5e8eb344-d2ac-4a97-aeae-5739511d52b7","LL22AH7SWE0800160","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","9ef97b19-21b4-46b4-bac8-3258ed785fc4","f25698a3-c6bd-410c-8dc2-edc7f9310a98","rc189",""
"5ebd5ede-2498-414c-a8c5-6a383f58bd9e","KALE22A26PR800137","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","852d8d14-5850-40c0-81f7-74023e12bfbd","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"5ee1283b-1a26-444f-9684-412b43923d77","LL22AH7SWE0800237","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","a4a9a27b-ad9b-4f7e-94fe-7afbcf1fdeb6","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"5f4f2f8d-540e-4dc2-9331-480339e46719","KALE22A26PR800052","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","95c321dd-f5b9-4fa0-8678-04751b9131e9","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"5ff36075-d729-4471-9371-60bd191d165b","LL22AH7SWE0800247","","d71d5024-9949-4c4a-9571-ffd78f0583d3","CUSTOMER_RESERVED","3e24d6cb-b9af-4629-802d-bdf556738fcf","","rc189",""
"606e22e0-8767-4eee-a793-5d35c1579355","KALE22A26PR800088","","d71d5024-9949-4c4a-9571-ffd78f0583d3","CUSTOMER_RESERVED","f5fd07e5-cf4a-4b68-b622-e8a19116a63b","","rc189",""
"60b6b58a-f63a-4c02-bdb0-58dbf52d1264","KASSL2ME11NM800140","","d71d5024-9949-4c4a-9571-ffd78f0583d3","CUSTOMER_RESERVED","05c5a0b8-9ae2-4e01-aa8e-2caafd0051d5","","rc189",""
"63f308d5-26fa-4ea2-8b1d-2e802f8db330","LL22AH7SWE0800251","","d71d5024-9949-4c4a-9571-ffd78f0583d3","CUSTOMER_RESERVED","ac4cfea5-6831-4229-a4f2-cac9daddd823","","rc189",""
"667e6564-cb18-4857-b149-b201b1f05602","LL22AH7SWE0800157","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","d718423e-03d7-4c16-b1d6-26f5d75bb465","f4e42db6-4a4e-4502-81a1-52b6fea0613f","rc189",""
"66833801-76b6-45f1-97b4-765a267f7a10","LL22AH7SWE0800180","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","6e812f70-a4a1-4f25-a2ba-ecba35c85c2b","e3e4f0af-4e77-48c7-bee4-03012e02869a","rc189",""
"687628c9-4a3c-486d-9e9d-b2278d7efcf5","LL22AH7SWE0800248","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","2b3fb2cb-ccd9-49ee-b8c3-903f15749d74","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"68add7af-28ce-4466-9236-13f1b5a2ce5c","LL22AH7SWE0800223","","d71d5024-9949-4c4a-9571-ffd78f0583d3","CUSTOMER_RESERVED","13081379-65e6-450e-8a93-c31120e5cbb6","","rc189",""
"695e1d2a-8549-4d03-9feb-c1cfe4e43dc2","KALE22A26PR800028","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","e619c7c2-b542-4062-9f22-3674e16aac07","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"696d74fb-da44-4cbb-baf7-ff7e784f84ac","KALE22A26PR800083","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","6d812f37-fed4-4b67-8cc2-f395c3872ff7","66b376a4-e302-4826-803c-5dc30e49d0eb","rc189",""
"6b0bd3fd-76bd-4526-b468-42b1050b285c","KALE22A26PR800093","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","28d9fa59-0857-4a49-bdfe-82be9e07c490","821379e7-15b9-4aee-a5ba-88df2636d484","rc189",""
"6ba6a68e-b62d-4528-a8f4-aa1f2b571db2","KALE22A26PR800031","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","bd8ff9b4-7ae5-4b52-a970-6f3ad0703d4c","da2aaed2-38e9-4b4a-bdd3-4350a860fda3","rc189",""
"6bc7a0af-71ec-4119-afda-a491b4065aba","LL22AH7SWE0800184","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","13dd2ef0-fff9-4d08-a4ce-e6a7cc3835b8","f4e42db6-4a4e-4502-81a1-52b6fea0613f","rc189",""
"6be7258b-b805-4327-be1a-ef1a992f3ccb","KALE22A26PR800060","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","160c0326-2d3f-42a3-a2a4-51e8317c0073","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"6c3cb746-a79a-442f-806a-16ca65fd532f","LL22AH7SWE0800267","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","a624450f-7203-41f3-9b01-f11a9830a0b5","821379e7-15b9-4aee-a5ba-88df2636d484","rc189",""
"6cfcba45-9f74-4885-ae43-c6d2858e3dcb","LL22AH7SWE0800191","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","6357ab30-43fa-4b72-a58e-4469224094d5","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"6d6f1ef4-1b33-4de4-b350-56e3a9b1d0cd","KALE22A26PR800058","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","6c76f68f-2dc0-41e6-b1fd-7b9bb9f219af","f4e42db6-4a4e-4502-81a1-52b6fea0613f","rc189",""
"6d6f1ef4-1b33-4de4-b350-56e3a9b1d0cd","KALE22A26PR800058","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","6c76f68f-2dc0-41e6-b1fd-7b9bb9f219af","f4e42db6-4a4e-4502-81a1-52b6fea0613f","rc189",""
"6d7f0cda-1335-4184-b94e-edf6b5b7f284","KASSL2ME11NM800119","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","21e1a2ec-be2d-4365-85b6-81ee60572a05","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"6dba4b09-41ba-4825-8d07-98d5a24e24e0","LL22AH7SWE0800241","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","c28b6f24-edca-4102-a25b-9bfae4f27b6d","5ef4d24a-d941-4f30-9328-651187d52da3","rc189",""
"6f7f1d15-993b-458e-a1d5-5e7b3e1b7067","LL22AH7SWE0800142","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","8784df6c-36ce-44a8-9fb6-18e11b9f7b33","f25698a3-c6bd-410c-8dc2-edc7f9310a98","rc189",""
"70ec5958-0476-4515-a1d0-4e73de58ad85","LL22AH7SWE0800192","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","6d960e4f-b93b-4685-9ed8-bc5eb8443931","821379e7-15b9-4aee-a5ba-88df2636d484","rc189",""
"711c4b55-c293-48f8-8806-145b4d7e023d","LL22AH7SWE0800263","","d71d5024-9949-4c4a-9571-ffd78f0583d3","CUSTOMER_RESERVED","b585d79a-5131-4712-86a9-74c2b96fb306","","rc189",""
"7133bb17-8c28-4402-84b2-50d4bcc36d93","KALE22A26PR800112","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","aa054cb1-1cc2-401b-ae93-a662b15051cf","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"72ef5fb5-1a78-46a8-96b5-cfaebeb28285","LL22AH7SWE0800149","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","5818d184-e9d8-447f-b1d0-63c157a22432","821379e7-15b9-4aee-a5ba-88df2636d484","rc189",""
"7437b602-3a0b-4726-bcf3-b16ec56fb60a","LL22AH7SWE0800236","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","fb24e892-84ee-4f34-8621-4957fbdf5ef5","f25698a3-c6bd-410c-8dc2-edc7f9310a98","rc189",""
"748c9224-db85-4719-9533-bc707feea7be","KALE22A26PR800125","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","85eac7c4-e42f-491e-88b9-e7965772c7f1","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"74ad5871-e346-477d-b053-46c98f9f2f8e","KALE22A26PR800087","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","914b2a40-5800-4e7a-9d41-e99718c57a73","943eef4b-31a2-4c01-99cc-c93708943c99","rc189",""
"74e75473-cc16-400a-af02-5246c44de632","KALE22A26PR800056","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","79218cdc-5476-4de8-9d9c-94e0e5005358","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"76f2ef51-9309-43ef-9718-db04214b0c44","LL22AH7SWE0800165","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","ea447ebe-b3bc-43a6-85fb-7fd2ab807139","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"79449041-b070-4e00-acd0-9eb17d052190","KALE22A26PR800131","","d71d5024-9949-4c4a-9571-ffd78f0583d3","CUSTOMER_RESERVED","14e68555-3f1f-4735-ab21-107b4c91c3ce","","rc189",""
"7970e1d9-f00d-4702-8971-e813af87f619","KALE22A26PR800063","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","0aa78975-c71d-4e50-b6cf-09c4176fc6ff","66b376a4-e302-4826-803c-5dc30e49d0eb","rc189",""
"7a465ce1-1fd7-429d-9f7c-d2ff2da3a9d1","LL22AH7SWE0800153","","d71d5024-9949-4c4a-9571-ffd78f0583d3","DEALER_INSTOCK","","e3e4f0af-4e77-48c7-bee4-03012e02869a","rc189",""
"7bbf7cc4-7610-4582-8b37-e7bbdb61c44c","LL22AH7SWE0800250","","d71d5024-9949-4c4a-9571-ffd78f0583d3","CUSTOMER_RESERVED","cea886ff-cded-4bae-a0cf-6716d9bcee09","","rc189",""
"7c27555e-b692-40e4-9fdf-0cbe929b4cc2","KASSL2ME11NM800118","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","25ba3297-a774-4ea0-bca3-ae7b96917858","01e69e5d-99c3-42f8-b5e0-065ec6fc8333","rc189",""
"7c3fd590-683c-4f32-81cd-9d64d99919f5","LL22AH7SWE0800188","","7e655ec5-ad99-4f16-89de-d62ba937f92f","DEALER_INSTOCK","","65a90d25-f1f0-4964-9a74-9abcdc900b43","rc189",""
"7c9bdc80-dd4a-4a28-ad41-8e5822a77c2b","LL22AH7SWE0800246","","7e655ec5-ad99-4f16-89de-d62ba937f92f","SOLD","d7299046-6e20-410c-aa69-39e5f3085bce","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"7dffc226-db2c-4f10-88d1-30b1ca7a9a88","KALE22A26PR800065","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","c0325a06-9afc-4c55-8e4d-c3f968538e54","f4e42db6-4a4e-4502-81a1-52b6fea0613f","rc189",""
"7e3e3d08-0e75-4986-8401-d9af857a2fd5","LL22AH7SWE0800206","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","21b7f4c8-6e12-4c56-8bb2-bc87d165d2c2","1bf22597-0268-4141-98bc-6e972cd9dad7","rc189",""
"7e501b4a-ca20-4cd8-8b68-c6f862fde4d3","LL22AH7SWE0800179","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","5b87af63-a56c-4a79-b8f9-6605b938f2e2","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"7f4521f8-d5f9-4bd0-837a-392bf9e036e7","KALE22A26PR800126","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","568aa918-cb4a-4e43-80b8-57048367dfba","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"7f89864c-9694-4081-b33c-715e8b4b5bb2","LL22AH7SWE0800264","","7e655ec5-ad99-4f16-89de-d62ba937f92f","SOLD","79cbae4c-2f2e-4263-adbb-fa18faf0ce96","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"800ee88d-757d-4e58-b471-c00604f4ed02","CTEST003","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","3b6c991b-c745-41e7-b476-cc262b138846","97809701-eac9-4aef-bc5c-73321e2ac3d4","rc189",""
"807d2fef-685a-49c0-8004-1e2028b8df95","LL22AH7SWE0800276","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","cbd158eb-b120-4beb-9734-cfc0473e480f","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"830f6c6f-10d6-4146-86cd-dbc07a3243ad","LL22AH7SWE0800204","","d71d5024-9949-4c4a-9571-ffd78f0583d3","DEALER_INSTOCK","","1bf22597-0268-4141-98bc-6e972cd9dad7","rc189",""
"841f014e-2ab2-402c-81a1-343762cbaff4","LL22AH7SWE0800238","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","9ecf644e-7694-485d-88d0-0add46bcdc4c","e3e4f0af-4e77-48c7-bee4-03012e02869a","rc189",""
"84764cd5-7fc0-48e8-b8c9-26a6458ece42","KALE22A26PR800008","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","4a1eea16-486a-4039-a665-3a395920d824","fac240d3-71f1-478d-bfbe-0b17222539f8","rc189",""
"8544973b-db9e-4b29-89d0-db1a9d1a1013","KALE22A26PR800105","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","f7618512-d85f-4859-90a0-3b3c9e5911c8","f4e42db6-4a4e-4502-81a1-52b6fea0613f","rc189",""
"869a953e-e3d2-4519-9da0-e3ad68167f20","LL22AH7SWE0800224","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","87410940-978a-4f91-ade1-1c9bef875b86","e3e4f0af-4e77-48c7-bee4-03012e02869a","rc189",""
"86ceef04-7ca2-455b-ae73-7fb78ca603dc","KALE22A26PR800076","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","4970b977-cf67-4efa-a99a-d30eaeaa794a","943eef4b-31a2-4c01-99cc-c93708943c99","rc189",""
"86f17ed8-fa84-4ee1-b431-0cef20dfcbc0","LL22AH7SWE0800210","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","6d74c681-f35a-4a38-afef-62960559a960","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"87f1cc97-a8ce-4c37-83df-792b806f1a6b","test25","","d71d5024-9949-4c4a-9571-ffd78f0583d3","DEALER_INSTOCK","","97809701-eac9-4aef-bc5c-73321e2ac3d4","rc189",""
"884e8376-dc53-44ac-8569-5712706efba1","KALE22A26PR800129","","d71d5024-9949-4c4a-9571-ffd78f0583d3","CUSTOMER_RESERVED","ce2e0f07-1572-42cd-bf48-a2fdc275107b","","rc189",""
"890ea86d-31ea-4b79-8192-4ae6c720031f","LL22AH7SWE0800171","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","438b786d-7eb5-450b-b31c-f02934c1e36b","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"8a03bdb0-d0fc-42ee-bdd3-76a437590d6b","KALE22A26PR800032","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","21ee3b54-ce43-449b-be3b-01c50cd8d92b","f4e42db6-4a4e-4502-81a1-52b6fea0613f","rc189",""
"8b0ec23f-fd6d-46d4-9acb-17637467be43","LL22AH7SWE0800152","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","c161ca11-8b58-4a93-b5a8-c9f79c626715","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"8bb37aed-de78-4f91-82fe-ba63bb7e9bce","KALE22A26PR800006","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","72388118-2dfb-4be0-bd77-77c14a9d758f","fac240d3-71f1-478d-bfbe-0b17222539f8","rc189",""
"8d03543b-7965-4a8e-8180-3a861c1545fa","LL22AH7SWE0800198","","d71d5024-9949-4c4a-9571-ffd78f0583d3","DEALER_INSTOCK","","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"8d45c228-e412-4bb4-b3f0-8a25d69525d4","LL22AH7SWE0800275","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","2c9a7856-6d22-4b80-9c13-cb078e9931f6","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"8d9a00b3-9db8-4efc-91ff-a1bd4cd1b8c6","LL22AH7SWE0800265","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","052476cf-105c-4df8-94fd-186789a95ecf","1bf22597-0268-4141-98bc-6e972cd9dad7","rc189",""
"8e10d6ec-8875-4952-86b6-a8b0146114b3","LL22AH7SWE0800177","","d71d5024-9949-4c4a-9571-ffd78f0583d3","FACTORY_INSTOCK","","","rc189",""
"8f9f2cba-9750-47a8-beb4-be4238516d55","KALE22A26PR800121","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","4da2c1c7-1965-40be-8135-deb33e13171d","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"8fd3673d-5d68-4b4d-83b6-e007ef79261a","KALE22A26PR800095","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","72f47ac0-29ff-4fd2-be7a-cf406078daa6","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"9002b80d-d674-441d-af0d-e5acbe8d846e","KALE22A26PR800029","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","1a20fea5-b489-4961-bf52-6957d6ca8ed7","da2aaed2-38e9-4b4a-bdd3-4350a860fda3","rc189",""
"926477b7-10fa-4676-905b-1752485ee417","LL22AH7SWE0800269","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","96522447-b941-4eb4-b36f-c7c0f286f440","5d152fb7-bc70-4f56-8dab-59b0a621e619","rc189",""
"927aaa89-bd3c-44db-a3be-e733ad44dcd1","LL22AH7SWE0800161","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","9cbb8648-9f7f-4b8b-8d4a-64c96dc8c3ea","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"948dd35e-8cd8-4c37-9269-34da95fd0b81","KALE22A26PR800043","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","f3ab2255-052a-49f5-aa1e-c00590a3f037","821379e7-15b9-4aee-a5ba-88df2636d484","rc189",""
"95f38c04-f7d4-4339-a779-fd24fc2028ee","KASSL2ME11NM800116","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","7fb7cbcf-1d82-4e8a-89ee-48d936f39349","01e69e5d-99c3-42f8-b5e0-065ec6fc8333","rc189",""
"96989ccc-d69c-4afa-b2c5-478169b10c1e","LL22AH7SWE0800255","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","a3455684-adde-4587-b427-c571685fc43c","821379e7-15b9-4aee-a5ba-88df2636d484","rc189",""
"97058389-e6a4-42be-96b3-055feefbe8a6","LL22AH7SWE0800209","","d71d5024-9949-4c4a-9571-ffd78f0583d3","DEALER_INSTOCK","","65a90d25-f1f0-4964-9a74-9abcdc900b43","rc189",""
"9758bfc6-19c4-4f0b-b235-72417392a2a1","LL22AH7SWE0800199","","7e655ec5-ad99-4f16-89de-d62ba937f92f","SOLD","790c1a2a-2d8b-473e-8afa-43f9265cb15a","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"98ade97a-4cca-41e4-b7f4-d7b33abe23da","LL22AH7SWE0800227","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","06d1171b-0dd4-4152-ab25-bf3e11deca39","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"9917783b-9ced-4bd2-9a43-53a70befe1b8","LL22AH7SWE0800242","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","f0ccdf1c-f2cb-4706-932a-0e2400f6d241","821379e7-15b9-4aee-a5ba-88df2636d484","rc189",""
"9ab6971f-eb24-403a-9e97-cd95644ea726","KALE22A26PR800124","","d71d5024-9949-4c4a-9571-ffd78f0583d3","CUSTOMER_RESERVED","99c3b197-8f9d-4d27-805d-420b910aa127","","rc189",""
"9ae5787c-0aaf-41a6-9300-86f9fc065c45","LL22AH7SWE0800235","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","17d1191c-7dfe-4991-a0ae-1623d9c63375","f25698a3-c6bd-410c-8dc2-edc7f9310a98","rc189",""
"9ba36b65-1f95-42f9-9408-be2143688084","KALE22A26PR800103","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","05361d03-f39b-4941-a4df-178db5360381","f4e42db6-4a4e-4502-81a1-52b6fea0613f","rc189",""
"9bf7d034-81c5-4cc0-a560-b2fbe4fcbe51","LL22AH7SWE0800187","","d71d5024-9949-4c4a-9571-ffd78f0583d3","DEALER_INSTOCK","","821379e7-15b9-4aee-a5ba-88df2636d484","rc189",""
"9d41442b-418f-4320-b9f2-a427f8ff037d","LL22AH7SWE0800173","","7e655ec5-ad99-4f16-89de-d62ba937f92f","FACTORY_INSTOCK","","","rc189",""
"9e8e3723-a52f-47c2-a7d4-2b2ac7651c28","KALE22A26PR800081","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","13ae835f-7e99-4706-9106-5e811189bfc4","01e69e5d-99c3-42f8-b5e0-065ec6fc8333","rc189",""
"a1242dca-7783-4bc9-a7d7-1b203da009f9","KALE22A26PR800025","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","3937912d-b832-4278-9328-b6329239ba62","5ef4d24a-d941-4f30-9328-651187d52da3","rc189",""
"a29cd927-1dc2-4de1-a7de-0cc52e7899d9","LL22AH7SWE0800145","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","f1534dcd-c638-4243-bffc-712775a39bfd","821379e7-15b9-4aee-a5ba-88df2636d484","rc189",""
"a3548494-7c4a-4084-afbb-119265588b8d","KALE22A26PR800078","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","61a893d8-dc77-450f-8bf0-988d37fa3622","9985bf59-3874-42a1-9724-54dc59246b09","rc189",""
"a7a7409e-231e-4e1d-b5c9-99d439ce6fb2","KALE22A26PR800019","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","d01c1928-9d3a-4ffb-b320-53c27aa9e826","821379e7-15b9-4aee-a5ba-88df2636d484","rc189",""
"a81565dd-c57d-4a27-adff-f641c92b4131","KALE22A26PR800016","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","e443ada9-6a6a-437b-9959-972415ac602f","fac240d3-71f1-478d-bfbe-0b17222539f8","rc189",""
"a8795a34-ca4d-451d-9efb-f4ec039cbf19","KALE22A26PR800041","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","e393dc91-3c09-471b-9e39-e3e5751fd737","28cb56c4-cbac-4a10-ba21-d9cce37dd77f","rc189",""
"a8d89871-d990-4f6b-813b-6058cec3a293","KALE22A26PR800050","","d71d5024-9949-4c4a-9571-ffd78f0583d3","SOLD","12840488-3c15-4e2d-bfa3-cf4c45338e4d","f4e42db6-4a4e-4502-81a1-52b6fea0613f","rc189",""
